60	44	1907739901127948950697457860932937164427310260521/108254611322445229058975372071329843275020780011806479805391527625323918040638415540584448
60	40	62101121642468812455315494121564056212411858265/4693306731501150794786060985390687774749625776089419841547877510308822729334608774561792
60	36	2479433788537710903003274922382583905214740783/232110764747299361633857532692524822541867441597386058056509550289946823756293102108672
60	32	30096763253624406665223716941329507661474024873/3324291442345682043953110504224795312706480530204959424803569671001698087011932832792576
60	28	974195989502608657061249571222946251090453466499/122555900237232143154919810691870142443406813511633239275904314933494384690995302252937216
60	24	972607426526382154371553608319365663720395661677/135625836368080243237688995575450818444765182566356496038638329839821251659323176690647040
60	20	2540542219792035795311429067641720510775625005/384184519334162704460895124042286721382264736067750530392964696760467828620186559184896
60	16	4310790797086594572705389274981240871760143011/694062478110651082502405616022591270771763055187332242987290117756039977957155217080320
60	12	5762285191131472819836613720229679549725703365/972127735967859774878556512000801240982771224575810580970094226940368236329777047273472
60	8	9727147733827405826249497338439311335150026475/1694967686733492043134026555263348129556917035624772050164275257679610246363004085993472
60	4	122287719121898417001041811498411236391299890725/21717937612431337607629395202605098011685332566356969346060933521477203816035854552399872
60	0	1953282004704806533989768697706534554371275625/349081386176077274341659517320481954356639914106663568236039743891286278738380456984576
62	62	888998543324168199078878558364528268309163774712230927/17905650217103165286726417060041671031027872001713013349207700567762812390878342644956483551232
62	58	38960951898152022615880236723827877632460671413215455/3008938466234967169394797357197085214580441300563343841051431775849949189651732510584973819904
62	54	3011960317843972086498804627835334856824533561942983/989561702942380507214565463069275516500814028613362801683581241778968797042654504595950141440
62	50	1104026680557536684242035203595189084616234081391875/698823220307981986510817026132107842626238579498640279419024629150103628354016189971299303424
62	46	635503206726944809443741193881157465748415228895853/605899017031889674491593478702628013379286116654759889990025334995775227312735463886018314240
62	42	1815127870119142515401683801211561280956879043255/2309431708212164886591474604188369989867109973585204902515019256006910251533619531532468224
62	38	656980493827648571848222080691001535609751291751/1037647451910072612083609119679104788017371807949951732240403464097368807067433503612207104
62	34	4572885721032121160597147652531820606711342444943/8541676142700616508125957203084913469540721850783806936479551450670043114231586157599129600
62	30	113997849741722152485900513743162550257620423875/243148174068712743786284654023299314300816861637848460785632524507552774364301372912828416
62	26	878296454575940961269475629716414386725355153089639/2082347724999670296705599440904356911605899020994892242700347917126058223483264125200079257600
62	22	495976479112552558176269073078287965391253677621/1279165783008419978325993053006357192910627406099530741585473089857682541965827013840207872
62	18	52266393130163325051218129155252347619911317937/144014311247548990929341257926708622415294666777396770250162766328495368899909933043023872
62	14	2031857289812483291595867094294363217547219329153/5888722343925688488760331221855547502718718196612331618603942589606344565548265228363366400
62	10	142983735045248827614773332703633892312284732153125/429851553779324363816700604250466289532797848998033619451032384891584265267355495655194755072
62	6	3734754608520335317802657512547438763743326014405/11498660786800010020621236150906553710914125169678453588314443348098475911326619719379714048
62	2	13321618655591644638816588317725990250100031669125/41499876214840224548521541461435113000614715486798688853273006683325582606185084356128669696
