625/8	40	3525234402935043079479393359240352540376632699076258371/1878840766872741642916705494775767020313053805513282335841338593982257558440879627211178146125844891745
625/8	38	2713651492584709103126738116725479603112320165754617/95766417607303036187722513644698212140914096933194448850783362135571726476340942219847133752083574225
625/8	36	538095818945912924141385099708618563894837769293271033043/295387419331628698143420256466108835707015728637365128337977649351020221339541335783444542969005721316085
625/8	34	37827375331038673460121564478476755485220281336739/1308225498559474512246112073853912095267383029687808296051143603512497100950711778728116034691005713
625/8	32	4632524694491741649559048930228912063640336436890946506043/2606934005730874014570332700287185042145026665279196252963039021424993420066756965033334339495421129595001
625/8	30	982218459754006036385565858063971748106804830389983199524561/33446948622411627564994534427608029354964306338597466120038632564066695902380552641047127106105635772590302441
625/8	28	44478573626417711712614550442771551389964170398622452741953/25555570301195577334699454523807323375670939901208396561623713570489949846236432487557306025092171166221835
625/8	26	36478610296248734909846313028502362467925945931313764054877289035/1227424775845667387691465946112967149914952478314580186924008242105716351092506758461360078183072367008111940047093
625/8	24	724507126489794254384324720484678755941194958739566862712350686049/423506318029837322928740894324620581623050628681265700403083930886898103756048764845251430834591936575362301036479
625/8	22	2939358983034392864305713996186201530373786754020929961153143/97994916075321859384224397775204687788810139097408725929586794613201039989660838213326074204796429424046207825
625/8	20	181777834079099912840409004044643487010626572335246854050267/107761570628730413317928442773722111540189862800445380525855857605331585534061253773431387291603585152924385
625/8	18	5821755852546471904125281668446415729189850977824472932476429/192727587386113915134743866261542278551651982004213644566751318001979177112833412794709761160505214462839882825
625/8	16	76154780069240866018451973780062298072987444760740736753/45653247405702042582600766213251632800273817277083926622078903705358059617826169455329133810101059958155
625/8	14	29813907596825715249592926666951786078847139674134923286726/981802653153064816221623460049698584268408226463486881683777166177678132305863699576355102575971151813996645
625/8	12	550521729695410440197160620958770217300289970593495179002096029/332841326595994403082683289624445086587561907500066435950421999723206404563031374522237850032248325232700235175
625/8	10	5231062091585777768346963032498547502814365439706099/171620990945510149347731709166071583213424357243760795819544683152173945568829930821605987445702697445
625/8	8	668440760240149150049017633694834962502160081494446058203564744107/406552222259810322072723854767329062592167716572629957729348841844486150636659005273988853640089078333804147610975
625/8	6	47970827649572935019584695035869060715475964454915195374387/1570053532746748288304322750572491157340138806901877136404965589828866132227020835146222778923205900996901645
625/8	4	587011016022489135204571472171391590748344545939783065827355717/358291899616482599415637108915790127373978787270747055413333433395598371344124782690693264480533020755947586625
625/8	2	14142847662843360664422836874404346265351260389140499821193264399/462342698484645873916976547799325675241117249613846033589491057647830704843846685919358538049713098023067155495625
625/8	0	3398316292371564330186337915929565066218083474059158961/2076654178061616982232182878821639894507200234573570717953179353191808356017145409885589804185953928249
633/8	79	104678104361091636899055261798797456438765389529941298440088475/268433809720897583795432855285793130503811715270348552210048643184473953901780362846756414171313334478042441618
633/8	73	270988255055269373585664318193105410004508890503357283985621851/1532787934158858586472809904128050278746621259240927427572400819953687650583208012233329029978268366452524472063
633/8	69	91057121204285527554528591326500296108749387338792694360831/658080354887521177526739220611980071625942672267148287641893024384640035646542665676246938325274623570320109
633/8	67	32545515144328572377912646626635944474410188844928369268596162253/2125807339444541795987216734584878882776830372288632016078525837462305146765104822742914215089442373443762595662451
633/8	65	535817244786186597017170405622925066465011108860056305698125/4530693763595693876819736097365913593549289079153915202610329655901352415362537574220680266902150831280628499
633/8	63	74238357054927572965754319072651222677675965876092161965130/3033633316218611030390080106566431910949543988510058962930262852167645588736878197753588058367267666804350981
633/8	61	5110133892356793061701093940814927084895723821320195215770055/48450540247598491817146688829868328696165582187558411768925471804217602964685612795936836024025746658274493903
633/8	59	961848380808568012586461814435501029424545499108635054839914165/31666357062555965694252236954606829028127131343259454745825643973025544196208459034664875840252405739053361072077
633/8	57	1713571245892446596613491691965892158963531969695414717811045/17772712521546445784896907599060812393756874382793546494143159499074574795975769630668693591437845461872144341
633/8	55	111939381846760881306812305866921547334747832797270735619375/3245005040625465120520437397618225164331437428702811746101823091372365109704768243523147813335432024115862303
633/8	53	245869559561547159320717394565095888428641695205173204758197/2745053709617274415270458405954367668981700347374338853084236496169818478467813078582912229417203811462136025
633/8	51	52109178117307667105888814158533673058338390530540472879483/1387153431277590650600939887100739494627040394770741544422239914407113318302123840329968206521295966862884575
633/8	49	6652571247764638462896346918225353969153673501604557928/79054501535299269589811122176508803987346581945025910784460877356884059966400725949687640143592337463675
633/8	47	228014810741215307079575507559027248387033847593215416/5703964933719625296033533634240803536324122221921025327140424765277409801055767448953451868275970416925
633/8	45	2243083713535752308673787522301263260905266930097188015/28135311504281440892284204804285395323012021340357782466790170677569140671243032933174189038809961188279
633/8	43	101687338616040447163184859131059782750379621190917653/2423976675915800404915789578878305090217152204929838059002174314119986249118512885967461202210861523325
633/8	41	556122256951140351528419403182627452152409763517950507/7315903536396881070019382395169331510844691968736539743703963038019096626525377961530456755690153530225
633/8	39	190986323061208374223005261374772442958856860014851742243957/4377060903583815477661040937076811387222132125880460062393954346294626906004132878820957591895130474289153525
633/8	37	213628214929162059383720497852633112481761044067884303/2932623979353416017948504758739336625551375209134058475886850577216488288405182410135538271707739394425
633/8	35	94582033905451266852093280184656597564756375622036302449605/2096465818675371160632271568944347858600127128382634390621493536279822005012185916685686379712204400835592171
633/8	33	775340234202334973652287369461835771920463732715239449/11061751540848078168653694142236281723298717338990147288515472633681402883349143084094343995942545866079
633/8	31	32447667394918634605348745733574556150751836800927438149029/698430651785611933474234098102948768212431489790235272526528615972799515336062235900008811957983011727764293
633/8	29	4203709160528746854176239495383958453328843877676500039657292581/62122824923113841933125036002875396971275728275618659045673072458773381291386394917542769351714642645836519435175
633/8	27	19084336980713365915949251695893778519227420407445674542669/400030231732842742729122293377830095330444526872624896018011985755895422224053389424979343404904838963274911
633/8	25	6344207146961225040048914256684011132286562938828410250812150715075/96846432897615798065052462600601867461675073048095629060940863635082045567782636286945328472399600814881164631017041
633/8	23	442926066091253589216104955888869850674604921550760298676251103/9058496023981055186495993855984700032221710484920125564688254076837009771931413020749522373770153698617727158325
633/8	21	345093057337065527622311179645484928711733379619208060746197569/5429109622858322068212306408584651228098065133343344905175158823414418993098128840424872544739639654697612390675
633/8	19	2480712041633253841270279297309365457366538275624605488007563175899/49563877198268416066489517502423798452192309280577738788931480060548044002173080865041225638059807022107616073125425
633/8	17	509333387578322724392818037920066990589314736463665433807031/8242162044272805611460602378788194962315039402429005560974766222396395397472129796086787902937977603705685475
633/8	15	5580540988894354550895574371584633927892941701915503890/109011776055534850587641653699655106136737952554454321274045919694949385315425467912378437193252023439047
633/8	13	687879583850279649393467564124439320030879818494058567989595494357/11431294091956142927249538884309682748422958940935143298467154525874139228895686504101058409781572205156676780194175
633/8	11	24538272236638615403223323219571081327314144163694141994928531/468842828220397347492256509662740515688764481694347433715472346893042594239155799879183863801512745729008268425
633/8	9	2512463604065385481639501572804043762820211587929846713/42819656705087577032271015058046325576433793275997658404541385076497005779967273404863867276893930049225
633/8	7	239016968994477156312665859861123734773318351413413507523943009623/4467244773495964664384482984825600344927275459755835699409259071284850318940517744627190936485610041364950771766925
633/8	5	103886977466383149128729765903023648450311649734720534620353405/1813796284635793689573625237765635103621851308970522588140020983046227161323461875917076575376096609723303543977
633/8	3	560339113732522348647342013549576217727485940794290711602045032341/10242693515053057274390952701415953474093966181811684733498739833905220106378282387853898013611003294691559123655625
633/8	1	59833108190261613422102034683714724817555428168674720236537749/1069243228819022537160188990052911316365673501272664711705369581530328399153832798597686322385315823501387804375
641/8	80	1775547000911357901192764302941804405154266311289354705718069413/101292168125377328243745410188792797804039669877236103039112702284788289212560425978781688210666024738208825428530
641/8	74	2525487843475475277900093809515005397467557303272574242672909325/10208537668110354730874882959992727170109678422737466794584959150682088586619526952922483635387640790330635395189
641/8	70	39348243206282079408836533883644034112509500908913270213668414217/201399520765149428781807216249984501441245457804813125999955920730783004156811516424964835565191241848976905176095
641/8	68	2220905395226476281817770520158543807530472861921773033191/3315591453093587559500748322030693853694342745920129889411068682665195969070858502187024048117292720667689353
641/8	66	521659406706413321301246667086846845435712948154403231500288885875/3094836326085928369656603280264595752418690371052680798336543313228598091159454599491820979802578498090491983998611
641/8	64	821523218731765031462078141671302455887475439354285738789550/774748633574863652936174872649571224496928432535319499646366371159131263026993925191736325640267792148987473329
641/8	62	42033507522846997675323694039882068399574252072416833479391555/276912177969919880545957663060792021625797848635400645335546624909267719266631180051086292415524450357597160599
641/8	60	250810708643480582498731951838846774485654835341040908716836331/192493996403708807989523794721066869909865858031169569957940899478156536578695939638257049523454291473324564276619
641/8	58	950388230193489491251977240687418675716381078160778863038611185/6780188852722878300010564009473913628249723674576757176355956179950188350481135407606098573772006883330239245751
641/8	56	2777586128944059765662425751477127916148495477089537823270625/1896838492982322253869129337949852772826648363664326331961775419179293562361107046090359235523882121089037424299
641/8	54	627572530161417340048985119836157266981409315047331687158975/4769002057029521799884017998845800761162954245393451055549108601664963829677248410578061027995126586583941697
641/8	52	77462520654172121961581353019500656976385679651002897272559/49110413447240434976845938343023030340687208404485434517587325927826460516238028143114729009500485707253251075
641/8	50	105102018214452718313894097411693896670040555949944969591990291729/840812790548219082265326838732545879534389088259297208409963101693484884945479248660896319837009325008970115360625
641/8	48	47624171471181864947243274303985696822380894468623808/28698528364426483463812993166247724848259962439138359263187080745193426886710099702492380766485068016475
641/8	46	207181060070185944595151972342257877322236690570627190725/1729542105140645642696438398656395024804358214208029032690576273960229561670011485787081493386569644108221
641/8	44	93064897370623779319833817547542673899909777629515327/54079716328297510386555798644156136386587563111659853501351866015420133081134136432132605427825868409943
641/8	42	3432699420952487267006847317498592269028025249542550863/29696463908275226069377677774298998699462491433882003018759918540375866256955764200328527938152833193925
641/8	40	1634986596308610227013105812262989260141350472383869629/924890326849740991656760349932602923689986796962153410690271682175709527504689530003203286153950700115125
641/8	38	254832488922229634325648184952651256523498830371608646710057/2271818948159545676375215111509608327909376952477218416506479396191012708645840936949659168249032406114579175
641/8	36	22529880764178911439454489664125200199251205740706671423/12488302878274686521889528685837084308290193302990616879924684044022024926978532009209712281834243312730353
641/8	34	1938629251377461871143693051791967634100466725762354716725073055/17726748198688564917553657961243995922584771312036582031650969483068553609313375279646573218101351780348283627493
641/8	32	45130704441058412803374045019381491573839847162107981/24628116879290529069682772191558771407445953402241957014856138023099496860959302052265940220880657055281
641/8	30	340862425295267075333767295238616785362829354954754626933382713/3184117334246422925533756090981745321046662132119505555407440390150179544822507791122840925242782074957635195675
641/8	28	1803677493398602844016643565053564579605744350821412079379366113/972430188682951573081288953901097115995337738873966924539095356113021152373385459604173664198002031708534143806155
641/8	26	3319067971197050963656638499105810337771697840853954816474005/31563238543755523487011761108859139446566656995206685665574473403006990547912123464308033359471960052025065907
641/8	24	246400035704339645516436493153099288586276407448295855112555671/131599629817402985016966622337410399802989936747035782672688199213569237683881149404744533631800661104545445726417
641/8	22	179935555499453282921307064653853280320525019369192232211803641/1736534119854670405368847669089655153135721746210212634409222524029005239915214743398661834172912177983137076575
641/8	20	4709465855157978257487701137937583254837148549897323688238500553264193/2497065707870682232999728474099306544981472867322631676055722607405335220572233819070976447828417821618212295653550095875
641/8	18	217032369576050755502777933689428901777338647106997788810512895361/2119642096656058878734176396221565547499485016233149324153566886022547914300110441272172647212519042439952766509275
641/8	16	7464681386536576267679123696569282905544080915959586983206/3936161276761554578023357225462915257712990704679718888339430644224070522495016798829482163103650290075850803
641/8	14	21069277396004811832178371868342317504444637763979871416668449/207694230203215754353590003356471702830766105083291464467747203337806008556342780965550930909110498194222303739
641/8	12	954831199215929972222917629026039282809267732315789904752718163/501452842461225275233904419035557958797249364622841520479263406429066298863420935165039563432860848329408624726425
641/8	10	693274079986095999284948492125464393177687646173396915754207241/6880993246132219532812860508522438845797716114290967939839462133466341248834187461593768893208451317826598710125
641/8	8	81671946126861324117575786412405359450530310740394487/42773413094372457478260552727965188384612958508476444175962480642269586973383139194283984596128711387425
641/8	6	49037863261531079400397852225823390039889996785329331028474601426239/488914256297953425614796514119604941289373144377992350493709445433151299966698630214158540089166331469560880020248111
641/8	4	9394738637762434077063294035251538584682189100375228655867886443/4912296816010477939555174974255450604576902257123181130984001371448562767572594224950114396373443667184401642383271
641/8	2	790195195348960975192012970488760043460495450076685474906759997/7895968886091465251696964771185459392197774424663489135502387769554092092207162156134312947030687143968737748125
641/8	0	1053463105757350161098687315377987664002786010103384162010694658613641/550539947600946187669569882345560067187398839118961874707105639301741705779246320360921945802462282434245888250422265625
649/8	81	7204168343046288175311142013547779490243095026380752159288807/298776886185539628019870771110142039385846632059141204878666188948142179965879978760598247999929282359500072090
649/8	75	6968122859547228177230773923034505140198360283070633077041171179931/632076617939786414201459608355816621219348990258548115153189731103528096098555154761468348913912432104014532211260419
649/8	71	270988255055269373585664318193105410004508890503357283985621851/31407125317568769075766399015957108652749396390328807094375663859835364605087301427133898751515498881233099476585
649/8	69	18234551729740475823607174238761869466772695543154930099017070003/19279426851427486227931181701021243637966497006224383788904871320864954852465684254135270168195125242452061922766185
649/8	67	18060897496760108066238460440603890159603676585623319875/2448996535998218098185632399938256513227856834593321644600346183249590775930780786673965214394961384897523
649/8	65	1217376262127060913688913887138102110620215074027974765087530930/805505345145652589362677566096264647889796123972615550251977026730731010027803251922528748167794403612593804054433
649/8	63	465143677266536377336194501977858850627569871935072919170939425/70719598955965185723279260743784545281710853236513462397544635598964209851393848996010598286075672325459330240891
649/8	61	2063048450519982225700552186950407128518485627433463158867776631/1100172083074491685409089795340526701919294852628446763918126740764520648646325678342965839766878641270733519059827
649/8	59	156036307160502261955823014939803012251615767677980010257702989/25950518076261398893427354465901785818213153829509470814925258601066270245582155751715379736928155832457155947187
649/8	57	5549647031169071756564223012772370141441402524531019409791875/2606857987225547460286730250529509269568907345742191884732024141602510722173649037199523427012299581609308569527
649/8	55	219326044970915509643497261150690050635955550387113895723175/39263059629109227293854159414647709494375461144926227608819522559731861968992244437159605960990182952780570531
649/8	53	4415748552664567727122426609577838961993307135149872214434925/1905477398538240830685045702473140787337948557945927863720457341215609161114619713479069216141790030824951712059
649/8	51	156238642613096441139498391701121687732267744226029634890071355117/29767913804257258953105573382452427974564172994669518644356468001623793966457967610745608680066929000881670880698125
649/8	49	27866677414915504368582918002256574505312762195041483440112072/11304947969600781017914071913767665926599564218494394770101046976488209503790024010638053187747930343230945591875
649/8	47	3328672546883905048076047295285831015792483047434342600/669376662868099089814712858508757772555474383418644492868426589527171074979727015395198827402044460062439
649/8	45	17033558620752014872647315319772125857527285502743384405/6587622954411380317338086665139404235935187092165325479821441331644637269078136071848224544577661576780797
649/8	43	5733027888978477211114782877152797414216556388584969783/1209038034197302081760414788313409516932035297020319484468957840278534345895899920222637231387098497327453
649/8	41	373779890640041919287040811900165565584587097137550843/139047518184753100637628753949359115903771709952504723928657085128506488134428372971491469579882344734875
649/8	39	120603060124950916929944790384831288692816208499667585331107/26538291966952411757233073036432603931159429659784882028482107808496171705421827145896707592883845688823205125
649/8	37	814406324835936963452829297765142127991509827184004945196889/293161421813258606367632144949628386546523116022537500595274040633921467479681786130360170453948856944889824911
649/8	35	153930170724055795379200248117624155513667738010966435807631/35198443427998528763584521180418944364940628609366398114110208049112916920224316024071683000446729728268747733
649/8	33	2144016649980291329888264294214201937667045426164869936654905105/749876913559576069895968632378326914211367037696119738283326133334416944345197017347234160625615423724488572160913
649/8	31	4052116274490267449952158467434048473105357553357827421/959646130419027368442038958202133413864348379228266732192633002751934585984330364707132187526239470470675
649/8	29	146253192448024858105176430466102303940481614145858908745810149/49842096265938857706336901694186031496423971922785799124660334123701209596956870306018613245316619035482971865455
649/8	27	188212822004503569722255301228999629856387753762877168956992891231/46036089641915842629406920963057824201587800040446542489006861375595745793792306351429513978212264941879375116291241
649/8	25	10957172118029512704643337188892488709666453764608985858869/3645621037689287617915285219235419759109371585350222718919648538790754157920184727883463313150376464713068015
649/8	23	22499863820638875234628676383912598210976355769778564816129328239/5670681610099097229922230842180258236303914499512419591961955402332805829859870113702159057343913338744532673026589
649/8	21	188890043677935659751774678989130829644328706853670370384742297065629/61438602452055730615856614935951887866533801579126073416419191640583615134092183875012489344539694050106297095450708875
649/8	19	412021434502935158795668867554813218107199451779276480999204176180627/106789175740752443287915768562071132298819519195708848536228501909077634399417111903415557573525468412268225383319702625
649/8	17	64913879029900039480551752515950596199928217944740942357743914/20658471813573528840038330218903413649238765867604801616177597922804664327805864036814607605521708613438204205723
649/8	15	140914154307549636476056998480245527964883364402759968047001673223/37496774014406590638349867070154664835447399324798353291750770259950135785871038349342899134250070080420008459353555
649/8	13	361059522535166676752190616613789039829412483637078976311/112479690455185248283644117540511676816392839235244274398336717072903774720539479501954372609874155173584749
649/8	11	7796244070310985509225614530975755012973801267804266242526614639977/2126923132448036161975806330391906811759376598512230631754545287573372295027001275218497156986640872120672103703756125
649/8	9	383113106491434071123382035270420846464869407546057583763879703/116850554569820249469086790140292649009750236257907049185098129789584136233127488044757291374957700745864883275125
649/8	7	1792914112062156304633915845615235212934565138246027978037/500899542975215111405552235478480287543372304950539923526818835574191159240253140555257178795262045967884697
649/8	5	1200249734947717864833109469915219790012955791467815360893775992268473/358381251951730742066122622131910084577101341811078770018675106770918037025607852914378205511144400969394156683088950785
649/8	3	251722333623480267688145213983416840659786620697866853800858489/71949776928087234144467900357157292372829066705828010770160486057763077242955144007805006285483933045217086328297
649/8	1	13912723403901987575586391675885053268705694346554619650693156049086673/4065535492433094486662901367208450109221290308562124208533933416025686795747547193420668807491012601744780736510707421875
657/8	82	4052368893034448028403624877306290089127015054000133729953395/3707562740914978166067097893723584157039906709162705714158439171483589344484042912617241038284286845126233888098
657/8	76	34892701453697212299685087266265818812921796509980432813362825/2281687382627629462261179269929241609282399579797962693785413467068028608165133084197429520456163343063360753753
657/8	72	2416734778445430887942673501928234830112495027055094969064985/200167405257065779036762410980249552355091733779166015580097238248668403659206410841617326184071388045698733239
657/8	70	6609469635494374965504007760807449024500216841545299609405411/158237813202870401132928316573219308188254135880460449140562555236395401574913533027617202800697704889657673439445
657/8	68	29657487473177926242242420521971149576477030527545311716418675/2848074031022315154490203058080588909270137787138771478787255444677739452722587100959098684760280187763309770167
657/8	66	83073735247044546623965506182374141144739884443748466710/1256335222967085884369229421168325591285890556146374003679977592007040068052490543563744154984615190452429299
657/8	64	2067823008302554720184996768889427163168041614703843495783426343565/220581279515412127497579546126256050682663643843658879366370340530525970798666332618574582985107067473490819078695521
657/8	62	7609912497644913368842812954964277738491024322657650160447089695/93656322217349894292862834311685332801412406636222662035148279078228268579862587353716702330192882049683306349019981
657/8	60	3850439203175168006684516937590221050278073878532808463267236067/444949495499268617510008848385623889674060290357373194141809906993489042936032647062279828771364893533123922948113
657/8	58	18812571836635932108764854979419726756233054491385704235149625/206005971679873406081736799094532334428600673009422752178880402350187702718275970176350868390937291003597641987997
657/8	56	14461121480394789455558484625859219350007514454643922330092725/1780676790459005752818057514088943264572846446542309303232148517897835754799100599042808014590985316357850228079
657/8	54	4906088946670201485317405941093920033239729695426193510617475/49872970070928590094188282302893496743946803824096401859229066681511666800773718023350013057937756406027939156023
657/8	52	356255156255052109138777103281426654899242061273253023443920139711/46199641154789734405435550113499607464879679642919371115777665913430493273087193635022915761854710116634887143877021
657/8	50	48488108223430019662589644427537118129658803649475209421736/468479192287356708338643553673163476462552447084302946735173651246414794378214940601947250955781317865183404375
657/8	48	233727641788025083094645059241400809615087670226169473564492333/31641768872729815156987294363425375778825779285916651081492466231817550772658110901511730775509515247337062687061
657/8	46	91223169623431719169364543984551687634932186068116760/849859057367593546274633688692444515916296467564745176205218651260148483201223615804255759007911317452941
657/8	44	11274677004252954534160615606242925358003188733246830005/1582467722263745137057672820921565310309149631595971196014185913362126648513344582788292514062089678436263
657/8	42	17446372079234404521189212081774356754168967185255024387/158211987404522569522993063860121978425650362345625121410137455369112274111319519119059012505837993787489795
657/8	40	27571479011592896057530186928233668582131235627663397167269/3989752652550553577781625097968320350414835948848629283226173003757115861701799858810755467980569685073644875
657/8	38	25823759718292253128157330117454273519265191420732564919063513/229446201508533150105302054063151383621119924372194157758695786115927045163870791329847310126279373838376071843255
657/8	36	984870801142955696733917275774913448547489434145636325886904102841/146251429871089114647910533983881366889804725189671601816592756528076895077671059189969964256037451377835294469207867
657/8	34	8959907835372466749933534536054960836514780866802355260539/78366556644553091508888878372790479181517544357023759027636287276065627350807456222536224044500483367701552987
657/8	32	55612033872084143980336174097855147063779499848128478369526518977/8441132786829467870556108428552777716657891183175124273219018655828693846885869021195288338327362208858181410161235
657/8	30	1738633822139349277509618825201766678996653179844437433/15021674703737281631075301431618181922517475040668395296717074811210592516333347470590114003767214466680455
657/8	28	5087148557795092227573387655139823602770965319170800794158059721/786529541603890568698789740836442737687726370137012551928114888305812842328603586619802420142059322112032925894567
657/8	26	1035571985579442948283389258170912597625853381485392432824593513/8862110091505055778140864910762978592164757879013653278767299052275912980274117813728437920669911781729281405674075
657/8	24	58855721159063711955186075954229586348302780879785786831213/9240664369872304241313543005415909581711196778125278248465874548379008809943860564234461013631352249877030515
657/8	22	2624396550093979913113540710940960254938756449958975048048282778802899/22292088661716274476525458662620315790219837875933783133478876985407481914433194834295235597437403433677008346594012173785
657/8	20	214832793992011598094413121769193142880069504304092942090060810335803/34157174967364364550153575023325674338775019113549931024671679290028320459851670011940679652844226035083547021463281125
657/8	18	862642596885720704383761411655788322657281908895565550841986277586/7285526298806747564035553879771533274077746010508337758641028589468830588294521982550863245381908082529797210132574055
657/8	16	1225408546280238989120586020134286643163522466924527930724192419332737/196797334918622114552648185740292309793739730738073226151793342647049762484274936881878753075125169347523706270841213755
657/8	14	2414814533809228353431521087613680237589957417235234759059297/20306897933957075535085440991555530515200534778246828988976837365490685522204604892599861784075141593634473826005
657/8	12	26532620085257385612610472971141489582715116483849464489159421/4293765470486972698556439868694849986365601342797752030450767213322789116772176535013844755635063429201371378185
657/8	10	253430308272728393661239053287073268583627367595889761978580074823/2124626135859872868636139347899470787663519826772848301053824903876222453192836309615057300452074009818962337673567125
657/8	8	78601315249133803985962291803648636100311223196000096164271591679/12788621372273389424846683628937326424198161183648157658778176423860097572702008724030387180034543754528706460818215
657/8	6	5331619413256095891134633362876769211147104918135705491781/44609031172289046641471033546903686180418217145301959192094779747242385118668002213922627137122008163247865505
657/8	4	118088570046765360459812026150303140439458728114301129785405329161/19274775657880241488894669133311381163303590784135872700276950927232333387393893778559187252942664764318805261178205
657/8	2	1477332530367860111053276607735708457811548838089779954734048645104767/12348679686797253188652546610502983270390986757560187756585398227381185949261027171199503371717994903828452871856471898125
657/8	0	183740532967527311239485839001001693587179436736089635579168805287559769/30022487763619638870854053090494108676081883933635452359858265274649430844481598449997289811737070755175674777824469140625
665/8	83	6758652515956310956966156158128992546183254653528858295578461199/4531996045139332113813959457216639377722240243611972453832241225746271523695736897335162624922626207034245874381826
665/8	77	34814647076693292180250280449839302061848359044889307955256263/50646084062688664121872705094396398902019834938618051519556351142394144606280212989390844105333012369104412714265
665/8	73	33340300763383866876702267574327775790422776474022167832732876459/61968295876449648451123491015276139335230293162602756387567620696424323146917172035438073422932591382746522765809845
665/8	71	12319452895002318428780945412268319012036864894012557281331265/210776277735690265325710818762202778629911595669461814405842391875847829053144350616223044471827171612120766100667
665/8	69	2354235970015661186021640665409811855709274503388369778631025/5119311335654749919526835692872115636859630480209894872480371365989113656523001923210661008620229642204183040681
665/8	67	7179681271103380970502058914997542945444667623193736011982194/76897998837602509171235482568175900550293720252746829927255897006298965223509851725895664488527565069609363794509
665/8	65	47036068873049946867433233761675354308934380752215178204685/114679160791188558883738608391908737744920851993501472651700410723028587264510671897581769094472856770596309521
665/8	63	7408836645773269288042203576977377466964753206166743971112459450800929/63974967916575463925995498183451916123442253960332541123749023493727916784766397783032567728587617672269068766574983260109
665/8	61	4814821645477443269819916851756385483290006000070615703041796111985/12840646670760556286360427815954052706292347751410423936429355613361764044124796554456976967530470854526060586059791421
665/8	59	9102540127661765617851618054834904128877966040706244016230125/69258697512679268100777417303855644930123234413742385412040241002614041301179459045500081371279236134519972463653
665/8	57	16340431812467691408286614242605258195551432485369933341843365/46905771144661817974273113941820201228737761104160325710104480099393297282589577445433150225011566008259968798423
665/8	55	323479814086047750930528230093137202399611016523902697335050825/2261862450747931679643439318680817487914097164041892023779282607540870626904337849241083894212685078378901128033107
665/8	53	395814993415442730951674297629626540767746193654700806002632033937/1209205274419962203563428663304432251564320800249906562708790921469149613584318600472451861546769764810037114212740737
665/8	51	77283203819713499467401196422973665840321693206240557267537512/508226942923266515152687532692925738487253257283573001327808448785304286857894734400483830389165692509428199279389
665/8	49	1491185107717553729991543757356979486809167700144248238404273/4807883356411849573813471806056467188880295034366170011107619956964506641587840275391842045716634019909770848057
665/8	47	5056870350806036752134553772903390367157274421795576227284523/31715732937975610548616993821080928787244823358202225752944956880926998117117071891830096883100825992432576384915
665/8	45	39913193089374984827536596678859017979920549050903160/134947744098657676334502774399107561804217068683296553904623412265626527877135891781310463868200863856819
665/8	43	2209819339692670159081973458943042712355430360017367149/13337236989636554224263349873924198296713589083698973064313633398201790338750964198571092223229317187201549
665/8	41	21812088428153023559156452207816603861228427694758517229319/76943175297079934143887560802511115872298470485057869270757540324326843372623321040241532114530088091024352105
665/8	39	17710974705011102342919143646263390766201163816342094091954813/103484458482816779003722120073938212565852136349384189554173512161204366591941194616925459349420694084584065512235
665/8	37	718187921220527446091206267614089736841626645028184536057716859/2632416924231437558697523377680724564700715024933364625778875771279149806432595791060334871759673437862141300935545
665/8	35	971643705635076113002909597888604914679788680883527535969619831/5518936734428501826226785763363092201798908065002005481084292651518895486808035889687226073378573620950440277105007
665/8	33	31374581085864667406250643123403682022086885346263947734970061/119089996407985118865460812015092064655939808792009309327690975323596723301422333379447748490014612997438026250775
665/8	31	23861349590746262005899537668414006548760714514707588171213686221/132131987860396709019316668970359579877967625149796323530269181096424589399546470822172827254087048860176795361386951
665/8	29	5497743886217399554632744438440474329944986859530712487/21549857730725618598765898275065348204785128839147393788205716934636078317113836095453358867037647697829597
665/8	27	83970504402841495564849091775933740264288322383774407865630349/454229156437836432380994466928508957738202343284585519999645986835903794971720516451730223138916908785651777968575
665/8	25	327206237301021086243481457530421408190213343880548394757111153/1321356161717756300481245768759513469465192455997309755673939870745415298517268782482081367629063625339111575910975
665/8	23	6864963841312449644031303688120534430519751175113328092334481433/36326093332324496385695652635664791134902239503689159497425332596342102427752705610609679830002262792997759681625975
665/8	21	80590663623048862747658897458864289470156603300255316363803835736174711/334622501900360905946968191581830015716320680796920667327185343072236437323211229314297914002560271353726936892058068584205
665/8	19	449791937473009625910892658377259198651038445763930125245917385154/2330320416760275983203088119794812144077077170130346489384422128496160058860432792598802110022875240917483970863041795
665/8	17	16284493029945633680718235532501602809214120123857290994680737390237483013/69403592483672931309109335161263184011179285568355045632463028141014970285288153867151014950389327621835023462740747380375175
665/8	15	1909050347292330515617059473043781304566628711675176147483095013/9688938700631579051324591553542070417528173592060230828277726390038031182554023337855860465845584441333751648927655
665/8	13	177453723286519121127581168769001952457884677599783847561658992267/775189341370636631931623554929599913682325805766383679051161666204956279785566611855574593352567562761004341167967825
665/8	11	862488401703122020877161099477731655180715110323421894660979/4289128366077501099547964210284703903493227026448602678485199179613580326833710430669681849000709763076148279905
665/8	9	3058527812207559152361297872201655658529492330787417724468578271167/13678124420988784325172862443313113169584535504262772408944599814838119065852855970889492300505805405807997806026510615
665/8	7	6820902089761691614012830347937501186739325785767893051394411031597/33235960383765770189448946455128923329088515328850807866770197306583634481265503513349050037456223968544905681772777725
665/8	5	2413501754404191527080545128287965259768217252157612051117/11038729065946726590010345203086399080523463527401471565303478713311764801062919520486951689874057335016924565
