84	56	79459/5584173186785060438097999694422904346450850000
84	52	217729/11620577058010657824959756477758906131027621600
84	48	261629/11092520147638086755403903253512267046088174100
84	44	52681/1838847841790440292222258890087919654180400000
84	40	1743041/51577475344811701668483695156298040796175203520
84	36	67241/1728786205137323087818586101830129490381392000
84	32	36355/829518861437553701206009510592081478991442784
84	28	2324645/47956631563921737840663518712319451588663508096
84	24	2861/54257100852227803911716442731620728611140800
84	20	238831/4227029346973852178383220064476410209491908224
84	16	1/16749704532073185254124607993723505529000
84	12	13849/222416292411742517605536944078936280013849152
84	8	581389/9064811686317422412920985505718816692097522592
84	4	48329/740386807418809260237509708669721364120920000
84	0	2961841/45110485031720917669903704320012553265679936400
86	82	6971/2891886527576768177731298185456083180005378656200
86	78	229/5735231725690317861473131448205374938040308600
86	74	71/565218291020277060538392322351272168544183200
86	70	6005/22867496069982267551117184404393724991146648672
86	66	1/2224519731728403640282195338382872723939600
86	62	491/719665254858450658499420801911917470356014000
86	58	48689/50995925581523007298066701519472181516339820000
86	54	104921/83283954385765758533918738299678744824209820000
86	50	55571/34964265677485008690981855519845179329533108520
86	46	1625531/840047578432241072996962263935578118402583945000
86	42	64079/28003025704980133592984685383338890733661520000
86	38	71839/27205237778986136766666471344537742657925315200
86	34	2296811/769736295216709313774266066552859055160680183360
86	30	2495275/753784498378784909442910420060930928918053110336
86	26	3079/852256656214859093632793093035545532379441280
86	22	2835251/729852752195565057186298657431692511715827085440
86	18	241/58489731759582639521258367001969628740131120
86	14	1259/291776080746349680728827053271720342029901200
86	10	15455/3461812743453638044292786730213593811747087552
86	6	3225571/706468117253483325703356157834361219930677368000
86	2	53351/11555451660177952332341035672628163436609188000
88	84	7309/45724209225657774946840576295869487725093446394360
88	80	6971/2628987752342516525210271077687348345459435142000
88	76	6641/794903117180678055600176018721264966412386771960
88	72	71/4058805632659894320437598200503421096022039360
88	68	1201/40039529635643108914409302281101372409591978480
88	64	1/21927805744179692344222356325139262539852640
88	60	88871/1389968854415712714140227484718338037296583450000
88	56	64291/760567804387285994559737662661842250043696744000
88	52	26779/250586721578348149941761380236974576338725429000
88	48	345269/2647878599552227266363830578842076446300899154000
88	44	1977229/12792724551553842625925168190790375345959349791000
88	40	76589/428346677779735640335378389065302399759960800000
88	36	223079/1101185585178877040142638558598571041754459409856
88	32	534389/2371050946975231082771328977655131653674437077632
88	28	661/2679161714010771331186998437580162308931160896
88	24	3051289/11464340267820707423520271032492700019046048885504
88	20	2861/10099028938720970552462266517255902587909577200
88	16	303419/1018877954774524901344865545407624774787115744736
88	12	281/908273529434432669800306676941337256901488240
88	8	1559/4905402672910013423086944759411975036888585600
88	4	3560749/11026071908061072685794575741419701088625376775200
88	0	961/2960031641797122658702903134193551296961960000
90	86	1531/144630770545055755814208475654713398061634795475472
90	82	7309/41567462932416159042582342087154079750084951267600
90	78	6971/12564748361195613461867019702326430368299231402800
90	74	229/196833152825691709005757871302408467873543391152
90	70	6319/3162486055447500991340961931225582270650505668000
90	66	1201/394682508505571808649434762888047421412080707232
90	62	181/42351588914880392969962794620284998738830772000
90	58	117349/20730392628714343908034249914942070156251901740000
90	54	16409/2288414305553510507160622437950190064102064026800
90	50	166381/18977181546430459308455028503326437213956107050000
90	46	419971/40323408387466775227769191386366478453667978545200
90	42	81491/6747695790447508649629330911593124245449459410000
90	38	8201/597868120561655260419622078798419046452842256000
90	34	2854655/186561544183040176835105824859323719569717046343296
90	30	3539/210684517019374215436125446976277521137748508800
90	26	3275255/180197017517888638111797944311473604434705001467264
90	22	3079/158632962306131554954030187731657362805103567520
90	18	3601999/175922809709363359780104397110911583936936465272160
90	14	338605/15858391710499587278289603969512670293458321035936
90	10	1559/70786499763614691877149407008586000790905460000
90	6	70561/3138967170395117589433335951547722826105005925440
90	2	64139/2824426313431398718235416802124647937848411784000
92	88	8009/11440087123680035843577904835047874118894631741197000
