68	32	1/14863678609576494632285415791056473000
68	28	1/14365208916365216390388227569793544000
68	24	1/13971481772706226807952526533263543200
68	20	1/13662458381577690921982449762578520000
68	16	1/13424319117625513933651311300876991920
68	12	1/13247469824323621885978794516923636800
68	8	1/13125343255218316152899046305683876320
68	4	1/13053668635511653859965238987537037504
68	0	1/13030036728470637761928091723574436900
70	70	1/11811992587857559144487432770927051864500
70	66	1/749146650746521593754190788877936298300
70	62	1/475338129139803490727921665100475565500
70	58	1/380200869452968622504955472103804664000
70	54	1/328864478884879981183310752748520209856
70	50	1/296055684946541895693358263247634781600
70	46	1/273117745347075761263474962843504667296
70	42	1/256185547261023541695021406772481364800
70	38	1/243244632807446771616871111191465537600
70	34	1/233132427321028031103093133325135174160
70	30	1/225128231571948076594264484788516170000
70	26	1/218761610069218866745055008419998827200
70	22	1/213713970199103153149313350528576728000
70	18	1/209764277685156147955503878688122210400
70	14	1/206757461965480137678971478326327687520
70	10	1/204585309848544604002677442416530056000
70	6	1/203174668281852558427026527544758154304
70	2	1/202480200994015994532415354749864274920
72	72	1/186320517287259800139081846983822365788600
72	68	1/11811992587857559144487432770927051864500
72	64	1/7491466507465215937541907888779362983000
72	60	1/5989260427161523983171812980265992125300
72	56	1/5177973745883286954115107858175625424000
72	52	1/4658913450869133066763568997270702972960
72	48	1/4295498847042553322969088983120228285760
72	44	1/4026735989091501608371746247051671376800
72	40	1/3820824447721551107565747838149579212160
72	36	1/3659400872970853637706752158071606543600
72	32	1/3531070098020249126064393072000585386400
72	28	1/3428381355081380709278370582636546246000
72	24	1/3346274430703071202780090445001563088000
72	20	1/3281221822456897078019124308448748030560
72	16	1/3230728447766251099280495635863215582400
72	12	1/3193027799319114441495446229325306898400
72	8	1/3166892602773815181959725226912222243200
72	4	1/3151516161417372071055581932938578188920
72	0	1/3146440232589364513355819109272680816656
74	74	1/2940149106507862980124704792396922948726500
74	70	1/186320517287259800139081846983822365788600
74	66	1/118119925878575591444874327709270518645000
74	62	1/94392477994061720813028039398619973585800
74	58	1/81568022960390279008911357731241607039800
74	54	1/73354628066679898516630694657488026840000
74	50	1/67596598796246694314133237451309472225856
74	46	1/63331072744858157966851952956259776008000
74	42	1/60055891037307538273430044027456355962560
74	38	1/57480932500281570338820000565103228441760
74	34	1/55426013222190122348891743212897432444000
74	30	1/53773153206994079548352043067894628884320
74	26	1/52442038909742859070779818793689462340000
74	22	1/51376466759394486533350321965590665277760
74	18	1/50536424992028449013593692340381572231360
74	14	1/49893269378065010818937703539069856408000
74	10	1/49426696988169861827708004212222707644480
74	6	1/49122822758934746856534374258354356386000
74	2	1/48972972148680709527697328658739653671856
76	76	1/46413034868354394849492907436302560970058760
76	72	1/2940149106507862980124704792396922948726500
76	68	1/1863205172872598001390818469838223657886000
76	64	1/1488311066070052452205416529136808534927000
76	60	1/1285535652681031054882191393714538687882800
76	56	1/1155546991938862285959577567859256099730500
76	52	1/1064308967222010163932205351575917189424000
76	48	1/996616520713893570016066962423152475124800
76	44	1/944537713509027384534191984090502945033600
76	40	1/903487890164200171378219632942468413966160
76	36	1/870617632606603901623063166453902699790400
76	32	1/844059001355066720341694260927838042647200
76	28	1/822537956170225643684278287244079896372800
76	24	1/805160104060918696266706151212445545126800
76	20	1/791285411114776621650404104119610075474560
76	16	1/780451686453247229840474017177813935691200
76	12	1/772326350501746124461749656073601777257600
76	8	1/766675470327862061304788928973681771985400
76	4	1/763343897864051545269776175449990553184800
76	0	1/762242986926763115561727490805548423367056
78	78	1/732932566345585498433243089884414262536751560
